TamArray,NumAsig,NumComp,Tiempo(ns)
1000000,"16574750","22189655","2.27537811E8"
1000000,"16535851","22463883","2.34238357E8"
1000000,"16552114","22238994","2.37599968E8"
1000000,"16633975","21856868","2.2795953E8"
1000000,"16618114","21940926","2.34837536E8"
1000000,"16608848","22028300","2.22103352E8"
1000000,"16541617","22269798","2.30183345E8"
1000000,"16529623","22551008","2.40400119E8"
1000000,"16514187","22399276","2.36058891E8"
1000000,"16573489","22152060","2.28624936E8"
1000000,"16581399","22440197","2.28024061E8"
1000000,"16621043","22059996","2.18867557E8"
1000000,"16412285","23355331","2.45786737E8"
1000000,"16492459","22568475","2.24902108E8"
1000000,"16655971","21832985","2.27154624E8"
1000000,"16571351","22091724","2.27253406E8"
1000000,"16578533","22125590","2.46068351E8"
1000000,"16565621","22232887","2.29998953E8"
1000000,"16553697","22219778","2.29687607E8"
1000000,"16590153","22106716","2.36684345E8"
