TamArray,NumAsig,NumComp,Tiempo(ns)
400000,"6283560","8084186","9.7460672E7"
400000,"6252705","8223972","8.8774462E7"
400000,"6249473","8244729","8.7335714E7"
400000,"6251301","8286192","9.1963856E7"
400000,"6206030","8672473","9.0275998E7"
400000,"6260678","8142972","8.8517707E7"
400000,"6224939","8416133","8.7195019E7"
400000,"6263742","8167460","8.6799178E7"
400000,"6271084","8133709","8.8970398E7"
400000,"6279411","8098405","8.6682801E7"
400000,"6270428","8159269","1.006763E8"
400000,"6256146","8198180","9.1321812E7"
400000,"6220895","8370893","1.01144077E8"
400000,"6225083","8383630","9.1449111E7"
400000,"6203128","8523504","9.355346E7"
400000,"6268380","8143056","9.2933072E7"
400000,"6191444","8597983","8.6028328E7"
400000,"6288891","8072794","8.6403179E7"
400000,"6263545","8171726","8.8302187E7"
400000,"6247893","8251694","8.566682E7"
