TamArray,NumAsig,NumComp,Tiempo(ns)
103,"734","674","17412.0"
103,"733","657","12253.0"
103,"724","615","11237.0"
103,"679","687","11376.0"
103,"703","634","11879.0"
103,"745","683","12039.0"
103,"731","652","12315.0"
103,"729","700","11864.0"
103,"717","663","15893.0"
103,"738","635","14396.0"
103,"748","670","12018.0"
103,"748","639","12033.0"
103,"702","668","11466.0"
103,"705","743","15720.0"
103,"730","699","12461.0"
103,"740","696","25198.0"
103,"736","690","12154.0"
103,"754","690","11347.0"
103,"744","631","15273.0"
103,"730","616","23500.0"
