TamArray,NumAsig,NumComp,Tiempo(ns)
73,"578","494","7194.0"
73,"562","442","6013.0"
73,"589","481","4975.0"
73,"597","499","4422.0"
73,"551","476","4594.0"
73,"543","515","4993.0"
73,"559","513","7438.0"
73,"568","510","5365.0"
73,"544","487","5296.0"
73,"560","450","7205.0"
73,"587","526","6379.0"
73,"549","439","6746.0"
73,"580","472","4699.0"
73,"527","461","4904.0"
73,"593","529","4655.0"
73,"558","465","4562.0"
73,"542","476","4695.0"
73,"595","468","6034.0"
73,"535","481","7073.0"
73,"583","489","5150.0"
