TamArray,NumAsig,NumComp,Tiempo(ns)
60000,"889258","1074961","8454768.0"
60000,"895925","1087732","8490688.0"
60000,"885864","1100672","8144573.0"
60000,"891308","1072184","8343620.0"
60000,"888827","1084001","8291796.0"
60000,"884988","1120380","8659720.0"
60000,"886385","1102421","8309123.0"
60000,"888299","1085936","8317002.0"
60000,"886457","1123947","8359517.0"
60000,"884467","1105890","8372340.0"
60000,"890026","1073052","8456553.0"
60000,"889879","1084457","8766506.0"
60000,"882923","1119126","9231860.0"
60000,"888486","1084989","1.1139262E7"
60000,"892853","1070244","1.1401218E7"
60000,"881613","1127370","1.1120435E7"
60000,"889450","1087840","1.086058E7"
60000,"885135","1103363","1.0181128E7"
60000,"891711","1084090","1.1017605E7"
60000,"887303","1092545","1.1257258E7"
