TamArray,NumAsig,NumComp,Tiempo(ns)
78,"638","545","6134.0"
78,"665","550","5207.0"
78,"573","451","6944.0"
78,"615","534","4718.0"
78,"659","539","6681.0"
78,"554","447","7064.0"
78,"632","610","5805.0"
78,"532","460","4785.0"
78,"607","497","4859.0"
78,"595","505","5112.0"
78,"606","502","7466.0"
78,"616","521","6840.0"
78,"663","577","6272.0"
78,"560","495","5127.0"
78,"553","483","5129.0"
78,"604","524","5250.0"
78,"655","535","4934.0"
78,"661","562","7401.0"
78,"579","488","5368.0"
78,"609","571","5275.0"
