TamArray,NumAsig,NumComp,Tiempo(ns)
50000,"729494","902555","7015526.0"
50000,"728890","894639","6971266.0"
50000,"727811","922752","7015084.0"
50000,"737725","861123","6926127.0"
50000,"730516","899821","6885994.0"
50000,"731168","898478","6998784.0"
50000,"730283","900200","6966212.0"
50000,"727207","891432","6966417.0"
50000,"726417","907879","6875815.0"
50000,"728961","925233","6998243.0"
50000,"725938","909288","6997018.0"
50000,"729480","894895","6953380.0"
50000,"727961","900926","6949484.0"
50000,"727589","912737","6932287.0"
50000,"729017","887665","7304287.0"
50000,"730370","900388","7030519.0"
50000,"734119","870257","7315988.0"
50000,"729857","889548","7193631.0"
50000,"729966","896980","7288132.0"
50000,"731873","875324","7112421.0"
