TamArray,NumAsig,NumComp,Tiempo(ns)
48,"343","266","3558.0"
48,"368","295","3054.0"
48,"363","306","3341.0"
48,"355","300","2881.0"
48,"428","359","3301.0"
48,"353","282","2850.0"
48,"347","258","4124.0"
48,"373","334","4538.0"
48,"358","281","4340.0"
48,"310","232","4371.0"
48,"354","323","3593.0"
48,"387","303","2553.0"
48,"354","299","2796.0"
48,"343","333","3576.0"
48,"335","250","4357.0"
48,"371","280","3504.0"
48,"375","297","2771.0"
48,"373","297","3064.0"
48,"440","352","2520.0"
48,"335","294","3279.0"
