TamArray,NumAsig,NumComp,Tiempo(ns)
63,"404","350","4989.0"
63,"482","377","5374.0"
63,"506","418","4280.0"
63,"469","419","4025.0"
63,"526","473","4329.0"
63,"479","403","6680.0"
63,"487","389","5414.0"
63,"496","383","5009.0"
63,"512","426","4844.0"
63,"494","399","3921.0"
63,"478","405","4106.0"
63,"530","432","3916.0"
63,"505","401","3410.0"
63,"473","395","5689.0"
63,"493","395","4009.0"
63,"544","443","5040.0"
63,"416","387","4366.0"
63,"501","412","4012.0"
63,"492","400","3911.0"
63,"498","429","3862.0"
