TamArray,NumAsig,NumComp,Tiempo(ns)
400000,"6728801","8553367","6.7347513E7"
400000,"6701784","8596102","6.6462413E7"
400000,"6670401","8805901","6.525033E7"
400000,"6700939","8550992","6.9374813E7"
400000,"6668421","8766565","6.7346428E7"
400000,"6746929","8374756","6.6981994E7"
400000,"6683977","8584053","6.5870398E7"
400000,"6644226","8935015","6.5569835E7"
400000,"6699629","8545028","7.1295792E7"
400000,"6690673","8638403","6.721186E7"
400000,"6725999","8463632","6.7526875E7"
400000,"6689616","8627397","6.4022385E7"
400000,"6697023","8702670","6.4407092E7"
400000,"6740714","8313701","6.4993681E7"
400000,"6907002","8819226","6.5106258E7"
400000,"6680453","8815114","6.4976748E7"
400000,"6716188","8504939","7.0341891E7"
400000,"6719204","8535629","6.9499266E7"
400000,"6695056","8597589","6.84687E7"
400000,"6705556","8592010","6.9133442E7"
