200000,"2952432","3833005","2.0272237E7"
200000,"2969726","3795514","2.0401488E7"
200000,"2939758","4006330","2.0217931E7"
200000,"2949957","3878538","2.0165855E7"
200000,"2949825","3878874","2.0309272E7"
200000,"2950560","3835452","2.0119E7"
200000,"2952030","3844896","2.0292818E7"
200000,"2963005","3775842","2.02024E7"
200000,"2948317","3875452","2.0331776E7"
200000,"2956595","3833987","2.1557435E7"
200000,"2945508","3880856","2.1194633E7"
200000,"2953091","3866330","2.0403045E7"
200000,"2954736","3814208","2.034092E7"
200000,"2938742","3921099","2.0039149E7"
200000,"2949638","3860846","2.0462433E7"
200000,"2942571","3906215","2.1247718E7"
200000,"2935330","3962020","2.0125801E7"
200000,"2965617","3814738","2.0304984E7"
200000,"2970099","3790615","2.0245131E7"
200000,"2948554","3878598","2.0467069E7"
