700000,"11341548","15042512","6.9355279E7"
700000,"11281304","15389034","7.0979546E7"
700000,"11259230","15594313","6.936043E7"
700000,"11391184","14913940","7.1331877E7"
700000,"11338247","15322641","7.2231771E7"
700000,"11347143","15029715","6.8891663E7"
700000,"11255351","15521089","6.8471446E7"
700000,"11368120","15024817","7.167932E7"
700000,"11360265","14998453","7.5268809E7"
700000,"11327201","15220613","6.8970068E7"
700000,"11341677","15146650","7.0644389E7"
700000,"11368280","15056127","6.9470436E7"
700000,"11365148","15022016","6.9075563E7"
700000,"11289040","15396323","6.8660626E7"
700000,"11393449","14806627","7.0928786E7"
700000,"11371623","14901506","7.1369705E7"
700000,"11331461","15170361","6.9547372E7"
700000,"11398773","14807148","7.1828431E7"
700000,"11339744","15191356","6.9155846E7"
700000,"11407936","14783579","7.1833637E7"
