200000,"2993940","3835548","2.1487976E7"
200000,"2971142","3956871","2.1381571E7"
200000,"2978576","3951721","2.1643647E7"
200000,"2963103","3996282","2.1386029E7"
200000,"2986753","3898689","2.155091E7"
200000,"2985660","3871029","2.2838763E7"
200000,"2986375","3880630","2.180981E7"
200000,"2986598","3865860","2.1525779E7"
200000,"2979736","3922887","2.1335692E7"
200000,"2978640","3890181","2.1417122E7"
200000,"2961531","4004140","2.1259764E7"
200000,"2971032","3987426","2.2415256E7"
200000,"2984438","3874877","2.1758681E7"
200000,"2975465","4036319","2.1619713E7"
200000,"2984788","3891147","2.1186013E7"
200000,"2973839","3927057","2.3008007E7"
200000,"2973421","3923188","2.119759E7"
200000,"3091734","3999759","2.1684272E7"
200000,"2989217","3852788","2.1848186E7"
200000,"2967345","3940617","2.1467294E7"
