TamArray,NumAsig,NumComp,Tiempo(ns)
60000,"849882","1042544","8682534.0"
60000,"851631","1063265","8950452.0"
60000,"849055","1047609","9185402.0"
60000,"848902","1054624","9378822.0"
60000,"851397","1047688","8980505.0"
60000,"839165","1108722","8638409.0"
60000,"849279","1051996","8784452.0"
60000,"847181","1032704","8852150.0"
60000,"847429","1055101","8999172.0"
60000,"846109","1055867","8840454.0"
60000,"845914","1055657","8820556.0"
60000,"843330","1102876","8554580.0"
60000,"847904","1056994","9017813.0"
60000,"847496","1047691","9234750.0"
60000,"847533","1060832","8711610.0"
60000,"845601","1060225","9089542.0"
60000,"847659","1053664","8950215.0"
60000,"834503","1110967","9104073.0"
60000,"842343","1078178","8868804.0"
60000,"849300","1053245","8868321.0"
