TamArray,NumAsig,NumComp,Tiempo(ns)
28,"156","126","3043.0"
28,"156","102","2018.0"
28,"175","125","2024.0"
28,"181","120","1856.0"
28,"167","132","2407.0"
28,"199","141","1869.0"
28,"197","160","3536.0"
28,"187","129","1929.0"
28,"140","108","2434.0"
28,"180","124","1926.0"
28,"179","135","2695.0"
28,"177","154","2804.0"
28,"165","118","2626.0"
28,"179","130","2153.0"
28,"149","96","1853.0"
28,"165","110","2645.0"
28,"182","138","2171.0"
28,"185","127","1672.0"
28,"167","108","1910.0"
28,"173","120","1943.0"
