TamArray,NumAsig,NumComp,Tiempo(ns)
43,"310","240","3769.0"
43,"274","211","3379.0"
43,"262","210","3177.0"
43,"264","202","2906.0"
43,"291","238","3005.0"
43,"298","228","2629.0"
43,"259","190","3917.0"
43,"293","218","2983.0"
43,"271","218","3045.0"
43,"303","256","2884.0"
43,"304","275","2953.0"
43,"256","194","4310.0"
43,"278","235","3282.0"
43,"294","224","3750.0"
43,"299","234","3175.0"
43,"279","220","3144.0"
43,"268","211","4470.0"
43,"286","214","2894.0"
43,"315","237","2737.0"
43,"276","261","4559.0"
