TamArray,NumAsig,NumComp,Tiempo(ns)
73,"548","441","7852.0"
73,"513","457","6109.0"
73,"482","427","5406.0"
73,"519","440","7183.0"
73,"535","497","5278.0"
73,"547","483","5294.0"
73,"610","521","4661.0"
73,"492","434","4808.0"
73,"491","415","5354.0"
73,"536","444","5229.0"
73,"474","444","5471.0"
73,"504","418","4927.0"
73,"485","450","5001.0"
73,"542","425","5003.0"
73,"526","428","6811.0"
73,"506","441","5649.0"
73,"573","506","5368.0"
73,"527","450","6810.0"
73,"546","470","5688.0"
73,"484","429","5626.0"
