TamArray,NumAsig,NumComp,Tiempo(ns)
500000,"8140619","10715371","8.7906466E7"
500000,"8186361","10591576","8.9309885E7"
500000,"8168570","10560327","9.0926153E7"
500000,"8217676","10332233","1.04911612E8"
500000,"8165622","10585108","1.08958634E8"
500000,"8189549","10497827","8.7705392E7"
500000,"8142438","10663505","8.7819145E7"
500000,"8167907","10564864","8.6474717E7"
500000,"8118255","10817306","8.731258E7"
500000,"8160736","10614379","8.6709732E7"
500000,"8164863","10652054","9.1110892E7"
500000,"8170864","10577558","8.8092824E7"
500000,"8149329","10618174","8.7530081E7"
500000,"8156355","10574520","8.4740242E7"
500000,"8172533","10461030","8.7751019E7"
500000,"8193771","10471540","8.6135943E7"
500000,"8158720","10572615","8.9047683E7"
500000,"8152297","10712245","9.0703174E7"
500000,"8144990","10698084","8.610843E7"
500000,"8108460","10892557","8.5187442E7"
