TamArray,NumAsig,NumComp,Tiempo(ns)
40000,"545551","687274","5827446.0"
40000,"551102","674207","5737084.0"
40000,"549402","666494","5696141.0"
40000,"549302","676852","5882096.0"
40000,"549730","675746","5776592.0"
40000,"543241","712625","5853497.0"
40000,"547704","677660","5803517.0"
40000,"551412","668849","5967372.0"
40000,"548483","670367","5820182.0"
40000,"546450","679939","5742518.0"
40000,"544684","693700","5757616.0"
40000,"546890","682458","5608893.0"
40000,"550626","681931","5761134.0"
40000,"548396","678771","5757047.0"
40000,"546182","687094","6631860.0"
40000,"548586","672336","5634981.0"
40000,"551845","659054","5853880.0"
40000,"547781","682494","5559514.0"
40000,"548853","673720","5691890.0"
40000,"549975","683883","5858028.0"
