TamArray,NumAsig,NumComp,Tiempo(ns)
93,"706","639","7760.0"
93,"619","547","6479.0"
93,"639","577","6277.0"
93,"699","623","6779.0"
93,"693","692","6701.0"
93,"658","607","6738.0"
93,"664","566","8689.0"
93,"667","644","8261.0"
93,"659","645","9748.0"
93,"780","690","6414.0"
93,"652","545","9035.0"
93,"740","722","9735.0"
93,"660","593","7185.0"
93,"653","608","7105.0"
93,"615","545","8490.0"
93,"688","593","8022.0"
93,"658","615","9141.0"
93,"663","580","8392.0"
93,"703","597","8205.0"
93,"749","678","10358.0"
