TamArray,NumAsig,NumComp,Tiempo(ns)
30000,"399109","515812","4876495.0"
30000,"404763","482335","4750483.0"
30000,"400174","506920","4753068.0"
30000,"400128","504012","4769033.0"
30000,"400953","493046","4281833.0"
30000,"400955","498025","4253957.0"
30000,"401212","497488","4236219.0"
30000,"402675","490439","5920251.0"
30000,"403635","495096","4470904.0"
30000,"401459","498796","4330867.0"
30000,"400747","501570","4395444.0"
30000,"401197","494258","4534234.0"
30000,"405141","480960","4439346.0"
30000,"403937","501035","4530872.0"
30000,"401194","512720","4586762.0"
30000,"402049","485086","4348430.0"
30000,"401582","502982","4323571.0"
30000,"401489","493103","4367121.0"
30000,"403297","501956","4046235.0"
30000,"404257","483813","5298330.0"
