TamArray,NumAsig,NumComp,Tiempo(ns)
60000,"820974","1032586","9491893.0"
60000,"820806","1049571","9545526.0"
60000,"824287","1028635","9866157.0"
60000,"824797","1032519","9445365.0"
60000,"824953","1026348","1.414773E7"
60000,"827601","1004380","9318087.0"
60000,"821581","1044123","9609671.0"
60000,"822661","1049372","9619154.0"
60000,"821122","1031794","9889500.0"
60000,"822956","1032934","9955591.0"
60000,"822526","1022431","1.0142763E7"
60000,"820118","1043197","1.0040797E7"
60000,"819739","1056712","1.019237E7"
60000,"818674","1046543","1.0107302E7"
60000,"813457","1120860","1.0074368E7"
60000,"820203","1033511","9925195.0"
60000,"822823","1034194","1.003503E7"
60000,"827457","1023635","9883724.0"
60000,"816722","1060110","9841367.0"
60000,"822446","1018496","9432559.0"
