TamArray,NumAsig,NumComp,Tiempo(ns)
93,"653","565","8786.0"
93,"637","557","7354.0"
93,"669","563","10455.0"
93,"647","529","6997.0"
93,"658","594","7234.0"
93,"705","633","7398.0"
93,"648","642","7219.0"
93,"640","561","10585.0"
93,"636","631","8142.0"
93,"635","597","7871.0"
93,"679","565","7258.0"
93,"623","546","7378.0"
93,"621","527","7228.0"
93,"649","598","7391.0"
93,"620","603","7829.0"
93,"626","598","7402.0"
93,"658","560","9849.0"
93,"663","544","7806.0"
93,"646","562","7556.0"
93,"629","561","7500.0"
