TamArray,NumAsig,NumComp,Tiempo(ns)
33,"208","145","3248.0"
33,"199","154","2984.0"
33,"198","147","2389.0"
33,"193","165","3172.0"
33,"192","159","2712.0"
33,"209","152","2160.0"
33,"159","105","2249.0"
33,"180","133","2622.0"
33,"191","175","2634.0"
33,"193","141","3742.0"
33,"176","129","2901.0"
33,"194","134","2448.0"
33,"213","150","2345.0"
33,"196","137","2596.0"
33,"192","140","2339.0"
33,"191","133","2703.0"
33,"199","171","2964.0"
33,"216","188","2735.0"
33,"170","127","2174.0"
33,"195","150","3634.0"
