TamArray,NumAsig,NumComp,Tiempo(ns)
48,"326","238","4387.0"
48,"318","241","4015.0"
48,"288","222","3993.0"
48,"301","253","3893.0"
48,"315","238","3655.0"
48,"304","249","3962.0"
48,"282","229","3836.0"
48,"301","244","3443.0"
48,"301","262","3829.0"
48,"291","205","4342.0"
48,"313","250","4156.0"
48,"291","229","3587.0"
48,"342","266","3614.0"
48,"300","261","3613.0"
48,"299","219","3356.0"
48,"290","222","3349.0"
48,"299","257","3404.0"
48,"295","248","3851.0"
48,"286","223","3698.0"
48,"326","273","3554.0"
