TamArray,NumAsig,NumComp,Tiempo(ns)
98,"698","623","9070.0"
98,"685","650","8142.0"
98,"680","602","10798.0"
98,"703","628","8135.0"
98,"653","592","7687.0"
98,"684","561","7722.0"
98,"672","666","8233.0"
98,"674","609","8088.0"
98,"709","657","7930.0"
98,"679","591","7640.0"
98,"669","628","7933.0"
98,"702","626","10055.0"
98,"682","600","8236.0"
98,"679","614","8333.0"
98,"698","626","7655.0"
98,"699","677","7640.0"
98,"688","646","8285.0"
98,"680","564","11230.0"
98,"712","669","11056.0"
98,"710","573","11029.0"
