TamArray,NumAsig,NumComp,Tiempo(ns)
73,"473","426","6588.0"
73,"478","440","6053.0"
73,"505","422","5773.0"
73,"510","475","6428.0"
73,"489","407","8158.0"
73,"459","365","5732.0"
73,"509","459","6220.0"
73,"502","437","5503.0"
73,"545","474","5863.0"
73,"497","436","5216.0"
73,"498","424","5434.0"
73,"477","416","5614.0"
73,"489","415","5495.0"
73,"496","442","5694.0"
73,"450","434","6441.0"
73,"509","420","7707.0"
73,"450","408","5813.0"
73,"511","441","5617.0"
73,"493","375","5179.0"
73,"458","439","5658.0"
