TamArray,NumAsig,NumComp,Tiempo(ns)
68,"452","390","5963.0"
68,"460","424","6141.0"
68,"445","401","5781.0"
68,"430","388","7675.0"
68,"413","392","6017.0"
68,"501","461","5339.0"
68,"450","382","5692.0"
68,"441","359","5090.0"
68,"459","386","7029.0"
68,"434","347","5828.0"
68,"437","356","5509.0"
68,"446","396","5364.0"
68,"439","429","8554.0"
68,"449","346","4841.0"
68,"455","357","5382.0"
68,"447","377","6844.0"
68,"519","454","5293.0"
68,"472","390","5065.0"
68,"459","358","5187.0"
68,"462","381","5300.0"
