TamArray,NumAsig,NumComp,Tiempo(ns)
20000,"249934","303195","3098582.0"
20000,"251044","303821","3065189.0"
20000,"248579","305810","3084802.0"
20000,"248591","309616","3083805.0"
20000,"247127","312215","3036487.0"
20000,"248443","302316","3034810.0"
20000,"247311","310412","3103885.0"
20000,"249888","299607","3630422.0"
20000,"248936","301775","3323812.0"
20000,"247710","312039","3348106.0"
20000,"248702","313965","3002145.0"
20000,"248381","306793","2959869.0"
20000,"249607","297103","3066323.0"
20000,"248690","310981","2893554.0"
20000,"247740","312476","2933967.0"
20000,"249682","302705","3042657.0"
20000,"248087","304741","3099518.0"
20000,"247906","310050","3084552.0"
20000,"248196","310978","3045502.0"
20000,"243721","331794","2991561.0"
