TamArray,NumAsig,NumComp,Tiempo(ns)
50000,"664626","868105","8006836.0"
50000,"664322","867571","7796646.0"
50000,"663866","878874","7646799.0"
50000,"671613","831030","8312114.0"
50000,"669357","842358","8073048.0"
50000,"662576","881506","7930958.0"
50000,"669555","835574","8024322.0"
50000,"671415","833548","7724673.0"
50000,"667141","872689","7756381.0"
50000,"668146","847097","8000311.0"
50000,"670584","841932","7969708.0"
50000,"671839","831098","7708719.0"
50000,"661648","874433","7591575.0"
50000,"664154","861765","7719244.0"
50000,"672807","826814","7815843.0"
50000,"669555","841328","7953877.0"
50000,"672994","826434","7976132.0"
50000,"670039","840452","8042832.0"
50000,"669094","854365","7703582.0"
50000,"672790","835217","7950672.0"
