TamArray,NumAsig,NumComp,Tiempo(ns)
38,"226","174","4816.0"
38,"227","201","4937.0"
38,"226","168","5085.0"
38,"225","166","4217.0"
38,"198","172","3807.0"
38,"220","159","4736.0"
38,"221","169","4597.0"
38,"211","191","5233.0"
38,"226","166","4825.0"
38,"209","179","5133.0"
38,"226","181","4609.0"
38,"222","179","5359.0"
38,"216","173","5036.0"
38,"231","177","4447.0"
38,"234","180","4614.0"
38,"223","167","5114.0"
38,"238","190","4691.0"
38,"225","159","4662.0"
38,"227","164","4557.0"
38,"225","155","4338.0"
