TamArray,NumAsig,NumComp,Tiempo(ns)
53,"303","280","7128.0"
53,"309","240","6527.0"
53,"303","240","6691.0"
53,"337","269","6758.0"
53,"339","307","7327.0"
53,"339","327","6783.0"
53,"321","262","5569.0"
53,"336","260","6537.0"
53,"342","272","6556.0"
53,"335","272","6678.0"
53,"347","282","6132.0"
53,"357","292","7113.0"
53,"330","272","6660.0"
53,"317","236","6289.0"
53,"340","271","5934.0"
53,"329","287","6816.0"
53,"325","262","5865.0"
53,"330","298","5857.0"
53,"324","257","6371.0"
53,"333","282","5766.0"
