TamArray,NumAsig,NumComp,Tiempo(ns)
68,"447","359","5536.0"
68,"460","366","5484.0"
68,"500","423","5102.0"
68,"434","373","7556.0"
68,"443","353","5354.0"
68,"447","441","5299.0"
68,"472","383","6500.0"
68,"450","368","7152.0"
68,"434","381","5483.0"
68,"451","370","4931.0"
68,"471","428","5123.0"
68,"507","439","5060.0"
68,"469","411","4822.0"
68,"478","383","6705.0"
68,"464","386","7185.0"
68,"446","382","8125.0"
68,"457","419","7710.0"
68,"480","418","5959.0"
68,"429","345","5469.0"
68,"469","393","7654.0"
