TamArray,NumAsig,NumComp,Tiempo(ns)
100000,"1415627","1915558","1.69188E7"
100000,"1426329","1855822","1.6246281E7"
100000,"1438523","1788733","2.0024401E7"
100000,"1426987","1835281","1.6091279E7"
100000,"1428881","1862278","1.6851239E7"
100000,"1428201","1814125","1.7299041E7"
100000,"1411568","1923678","1.7010053E7"
100000,"1432744","1798703","1.6982732E7"
100000,"1419890","1870062","1.9219372E7"
100000,"1430341","1805469","2.0131528E7"
100000,"1432052","1812331","2.0178583E7"
100000,"1430683","1806543","1.9965891E7"
100000,"1436150","1777624","1.7210148E7"
100000,"1432247","1798061","1.7437413E7"
100000,"1433015","1810209","1.8549866E7"
100000,"1423379","1869779","1.7483923E7"
100000,"1428312","1809330","1.5903372E7"
100000,"1438572","1793716","1.6264487E7"
100000,"1426278","1845855","1.7653775E7"
100000,"1424059","1884444","1.6981761E7"
