TamArray,NumAsig,NumComp,Tiempo(ns)
90000,"1276222","1620724","1.5719198E7"
90000,"1272012","1659754","1.5497449E7"
90000,"1272491","1632470","1.4125462E7"
90000,"1273080","1641857","1.520345E7"
90000,"1276226","1608996","1.4534675E7"
90000,"1279522","1597475","1.4504446E7"
90000,"1274620","1623673","1.428026E7"
90000,"1271144","1642990","1.4500299E7"
90000,"1284781","1592190","1.4668696E7"
90000,"1271717","1674898","1.4197279E7"
90000,"1264070","1678351","1.4468137E7"
90000,"1270071","1651967","1.4014721E7"
90000,"1274262","1628564","1.3828056E7"
90000,"1278051","1629775","1.4831563E7"
90000,"1275285","1627921","1.4467434E7"
90000,"1273138","1628652","1.4355345E7"
90000,"1279048","1602388","1.5427248E7"
90000,"1275726","1610718","1.4930227E7"
90000,"1284402","1567418","1.5074217E7"
90000,"1282396","1604385","1.5359923E7"
