TamArray,NumAsig,NumComp,Tiempo(ns)
20000,"252730","308386","2783652.0"
20000,"257120","305733","2848416.0"
20000,"253119","305203","2772464.0"
20000,"253592","301227","2921869.0"
20000,"251226","318888","2957028.0"
20000,"251828","315021","2976972.0"
20000,"252157","308864","2830063.0"
20000,"251450","310796","2789986.0"
20000,"251099","312487","2869912.0"
20000,"251192","311785","2904453.0"
20000,"252006","307993","2919001.0"
20000,"253055","302001","2830308.0"
20000,"250694","317848","2765148.0"
20000,"251100","330258","2809131.0"
20000,"251638","313580","2836641.0"
20000,"250078","319644","2918328.0"
20000,"253651","302646","2998460.0"
20000,"252046","314381","2933925.0"
20000,"252358","305482","2909479.0"
20000,"253616","301769","2927412.0"
