TamArray,NumAsig,NumComp,Tiempo(ns)
40000,"532144","674069","6217464.0"
40000,"535713","655247","6126981.0"
40000,"533728","671729","6069646.0"
40000,"532822","664255","5982362.0"
40000,"533045","700136","5965745.0"
40000,"532931","664049","6052058.0"
40000,"536927","648314","5974118.0"
40000,"530718","674719","6075611.0"
40000,"533641","656768","5930807.0"
40000,"537655","651166","5900256.0"
40000,"530946","684904","6146500.0"
40000,"537079","655131","6419593.0"
40000,"531401","686464","6593314.0"
40000,"533981","662272","6548979.0"
40000,"534028","660854","6017602.0"
40000,"535462","654936","6016529.0"
40000,"531821","671824","5779833.0"
40000,"533511","659260","5947903.0"
40000,"533615","677621","5878632.0"
40000,"533050","672037","5952720.0"
