3,"8,85","5,05","0,00794"
8,"30,15","23,5","0,01151"
13,"64,35","52,95","0,02282"
18,"102,3","86,3","0,00705"
23,"139,65","122,95","0,00450"
28,"163,65","149,65","0,00555"
33,"193,65","186,6","0,00691"
38,"230,55","215,0","0,00514"
43,"280,35","263,9","0,00839"
48,"327,75","315,6","0,00753"
53,"348,75","341,4","0,01459"
58,"377,1","364,8","0,00912"
63,"443,4","442,8","0,01096"
68,"481,05","482,05","0,01016"
73,"531,9","520,55","0,01116"
78,"524,55","530,2","0,01218"
83,"601,65","615,2","0,01160"
88,"652,5","667,9","0,01116"
93,"680,7","697,5","0,01169"
98,"734,4","746,75","0,01275"
10000,"122601,6","156642,55","1,71010"
20000,"259574,7","335357,15","2,75992"
30000,"402461,7","523363,6","3,89342"
40000,"547024,95","725621,6","5,26058"
50000,"696814,95","917475,4","6,62767"
60000,"848199,6","1116226,8","7,99914"
70000,"1000290,3","1321044,1","9,48070"
80000,"1151966,7","1537346,1","10,75188"
90000,"1308442,05","1743262,4","12,28446"
100000,"1465749,45","1940070,9","13,59272"
200000,"3069426,6","4151198,25","28,38235"
300000,"4728504,0","6451836,3","43,16726"
400000,"6424825,05","8801291,2","58,07308"
500000,"8146011,45","1,120218915E7","73,40598"
600000,"9884932,35","1,358628435E7","89,38032"
700000,"1,165206525E7","1,604950165E7","109,21818"
800000,"1,342739445E7","1,84624703E7","127,24505"
900000,"1,51882536E7","2,115118945E7","142,90040"
1000000,"1,70045472E7","2,351251725E7","159,24925"
