40000,"535898","683243","4089882.0"
40000,"534712","675056","4094126.0"
40000,"536887","688705","4091149.0"
40000,"533119","684599","3995552.0"
40000,"535220","683761","4203889.0"
40000,"536966","699122","4093082.0"
40000,"538017","671083","4020983.0"
40000,"537578","675636","4033211.0"
40000,"537760","661572","4369393.0"
40000,"534963","671677","4035665.0"
40000,"534377","677941","4019304.0"
40000,"538807","665982","4029895.0"
40000,"536871","671091","4138136.0"
40000,"536295","671703","4079228.0"
40000,"535890","685528","4111163.0"
40000,"536755","671678","4056912.0"
40000,"536772","667981","4004556.0"
40000,"535458","671904","4055597.0"
40000,"532102","693564","3994757.0"
40000,"538359","663805","4087460.0"
