TamArray,NumAsig,NumComp,Tiempo(ns)
1000000,"17781328","23316983","1.81571207E8"
1000000,"17818722","23141675","1.76627612E8"
1000000,"17861123","22782966","1.90531739E8"
1000000,"17898606","23636150","1.79261548E8"
1000000,"17737164","23481892","1.89956927E8"
1000000,"17740378","23828887","1.81022986E8"
1000000,"17842104","23105484","1.79806902E8"
1000000,"17842599","22968423","1.75817936E8"
1000000,"17736442","23451176","1.71999936E8"
1000000,"17714731","23723999","1.73141367E8"
1000000,"17819089","23026812","1.71885068E8"
1000000,"17854416","22816297","1.86926194E8"
1000000,"17843143","22921531","1.8022142E8"
1000000,"17788445","23236551","1.85561898E8"
1000000,"17863708","22849262","1.78942168E8"
1000000,"17756947","23414231","1.78664953E8"
1000000,"17842043","23296118","1.83493737E8"
1000000,"17825644","23029449","1.85011728E8"
1000000,"17795344","23304969","1.8040365E8"
1000000,"17880999","22897836","1.82144918E8"
