TamArray,NumAsig,NumComp,Tiempo(ns)
73,"548","507","5505.0"
73,"552","504","4904.0"
73,"571","502","6092.0"
73,"535","445","4997.0"
73,"532","542","4974.0"
73,"532","462","5372.0"
73,"577","470","6231.0"
73,"569","485","4828.0"
73,"597","497","4281.0"
73,"600","475","4441.0"
73,"589","515","4938.0"
73,"511","426","4543.0"
73,"578","557","5012.0"
73,"579","454","5933.0"
73,"620","502","4969.0"
73,"612","507","4188.0"
73,"602","565","4917.0"
73,"558","453","4652.0"
73,"595","494","4208.0"
73,"603","491","4258.0"
