TamArray,NumAsig,NumComp,Tiempo(ns)
33,"269","211","2624.0"
33,"257","196","2145.0"
33,"228","170","1828.0"
33,"209","148","1724.0"
33,"272","214","2686.0"
33,"235","177","2153.0"
33,"209","154","1849.0"
33,"222","167","1831.0"
33,"243","182","1855.0"
33,"212","158","1804.0"
33,"263","208","1898.0"
33,"267","209","1977.0"
33,"245","196","1892.0"
33,"239","184","1866.0"
33,"239","190","1884.0"
33,"198","146","1728.0"
33,"229","171","1736.0"
33,"255","197","1824.0"
33,"259","204","1871.0"
33,"240","188","2974.0"
