TamArray,NumAsig,NumComp,Tiempo(ns)
88,"681","579","6055.0"
88,"749","649","5795.0"
88,"665","604","7028.0"
88,"737","622","6218.0"
88,"805","667","5995.0"
88,"753","631","5936.0"
88,"710","608","6115.0"
88,"666","582","5655.0"
88,"793","751","7918.0"
88,"816","752","12780.0"
88,"665","635","6091.0"
88,"716","652","6272.0"
88,"720","630","5848.0"
88,"704","638","5698.0"
88,"756","632","9126.0"
88,"680","679","6303.0"
88,"735","644","8132.0"
88,"803","685","5331.0"
88,"728","637","5803.0"
88,"709","627","6100.0"
