TamArray,NumAsig,NumComp,Tiempo(ns)
98,"840","697","6907.0"
98,"861","744","6480.0"
98,"778","691","5715.0"
98,"790","708","6176.0"
98,"815","684","9357.0"
98,"1086","989","6970.0"
98,"736","620","8344.0"
98,"840","774","7394.0"
98,"769","716","8904.0"
98,"835","705","8328.0"
98,"838","678","6584.0"
98,"866","726","6022.0"
98,"795","694","8669.0"
98,"720","634","6750.0"
98,"801","754","6889.0"
98,"772","655","6248.0"
98,"796","700","5848.0"
98,"766","675","6534.0"
98,"745","623","6077.0"
98,"763","643","38646.0"
