TamArray,NumAsig,NumComp,Tiempo(ns)
68,"462","419","5138.0"
68,"538","437","4301.0"
68,"519","438","4357.0"
68,"537","435","4039.0"
68,"535","483","4134.0"
68,"501","491","6118.0"
68,"525","437","4390.0"
68,"583","504","4144.0"
68,"589","484","3781.0"
68,"516","456","6739.0"
68,"532","453","4755.0"
68,"515","430","3919.0"
68,"545","479","4410.0"
68,"510","461","3947.0"
68,"591","505","4155.0"
68,"571","479","3847.0"
68,"600","524","3876.0"
68,"540","458","5487.0"
68,"550","471","4366.0"
68,"529","425","4096.0"
