TamArray,NumAsig,NumComp,Tiempo(ns)
60000,"913385","1073680","1.5558168E7"
60000,"919384","1091035","1.5025626E7"
60000,"911033","1101521","1.5267243E7"
60000,"902726","1142408","1.4907736E7"
60000,"909854","1106978","1.5330576E7"
60000,"909139","1125191","1.5936886E7"
60000,"911054","1103481","1.5662272E7"
60000,"909818","1106676","1.5936486E7"
60000,"914272","1084094","1.7266389E7"
60000,"912056","1091407","1.8192429E7"
60000,"904833","1130426","1.6064963E7"
60000,"909160","1098590","1.5739305E7"
60000,"910555","1097970","1.9174919E7"
60000,"908192","1112066","1.8165837E7"
60000,"914917","1086027","1.5203909E7"
60000,"910886","1095787","1.551454E7"
60000,"913205","1081453","1.6204863E7"
60000,"912859","1162572","1.5664754E7"
60000,"912850","1087565","1.5930891E7"
60000,"912793","1083824","1.5655892E7"
