TamArray,NumAsig,NumComp,Tiempo(ns)
300000,"5018390","6606856","8.0193823E7"
300000,"5005004","6571630","8.3800567E7"
300000,"5090096","6168650","8.7874563E7"
300000,"5061214","6309288","8.5545178E7"
300000,"5058800","6437520","8.8366605E7"
300000,"5022960","6502459","8.8391845E7"
300000,"5037513","6423489","8.194626E7"
300000,"5059829","6281164","8.4225397E7"
300000,"5055719","6317732","8.8367996E7"
300000,"5043611","6431426","8.467738E7"
300000,"5026064","6509373","8.4037968E7"
300000,"5062509","6243405","8.185401E7"
300000,"5046328","6360679","8.1576802E7"
300000,"5042260","6441079","8.4022683E7"
300000,"5064083","6330421","8.3717083E7"
300000,"5055173","6255633","8.302115E7"
300000,"5023602","6499196","8.4394784E7"
300000,"5054712","6377810","8.3336766E7"
300000,"5052852","6323254","1.02534507E8"
300000,"5045712","6343725","8.1719961E7"
