TamArray,NumAsig,NumComp,Tiempo(ns)
10000,"132756","153747","3531706.0"
10000,"133234","154013","3554449.0"
10000,"133626","156910","3736940.0"
10000,"133336","152622","3543043.0"
10000,"132418","157344","3737228.0"
10000,"134063","151335","3486003.0"
10000,"133576","151012","3813673.0"
10000,"134400","156189","3584805.0"
10000,"133138","156988","3535944.0"
10000,"133056","152718","3518868.0"
10000,"132916","150967","3335870.0"
10000,"133079","158194","3160816.0"
10000,"133206","151383","3115759.0"
10000,"133126","152568","3032259.0"
10000,"133029","154051","2939696.0"
10000,"131997","155672","2925082.0"
10000,"133692","150215","2898722.0"
10000,"134201","147819","2468936.0"
10000,"133395","152905","2433980.0"
10000,"133285","152259","2521514.0"
