TamArray,NumAsig,NumComp,Tiempo(ns)
800000,"14321255","18004902","2.33573324E8"
800000,"14296821","18034315","2.43809863E8"
800000,"14298583","17972176","2.51787708E8"
800000,"14236730","18423186","2.38680323E8"
800000,"14293210","18121080","2.35054591E8"
800000,"14187276","18975196","2.53355836E8"
800000,"14243600","18367931","2.56519725E8"
800000,"14240788","18535275","2.57585338E8"
800000,"14211601","18662987","2.70864332E8"
800000,"14249068","18256773","2.34790934E8"
800000,"14207049","18698943","2.30306458E8"
800000,"14302011","18114922","2.58782328E8"
800000,"14321489","18047127","2.35271563E8"
800000,"14240857","18419800","2.2843406E8"
800000,"14258090","18534552","2.44294712E8"
800000,"14286301","18143171","2.37998185E8"
800000,"14311067","18185636","2.28306639E8"
800000,"14282522","18296803","2.42151137E8"
800000,"14292301","18083464","2.25424131E8"
800000,"14253055","18419778","2.40576075E8"
