TamArray,NumAsig,NumComp,Tiempo(ns)
33,"241","179","10441.0"
33,"228","184","7500.0"
33,"223","182","8735.0"
33,"263","176","10546.0"
33,"248","199","7198.0"
33,"252","169","8867.0"
33,"238","195","8165.0"
33,"242","182","7066.0"
33,"249","201","5970.0"
33,"248","181","7238.0"
33,"242","193","10808.0"
33,"240","191","7425.0"
33,"236","198","7040.0"
33,"255","190","16452.0"
33,"236","176","7030.0"
33,"251","169","10062.0"
33,"223","168","6197.0"
33,"247","186","9506.0"
33,"243","183","9414.0"
33,"235","185","9441.0"
