TamArray,NumAsig,NumComp,Tiempo(ns)
900000,"16054653","21492872","2.77322188E8"
900000,"16143958","20916312","2.86118274E8"
900000,"16192272","20676149","2.74705838E8"
900000,"16065846","21123485","2.85971651E8"
900000,"16100581","20995430","2.59420876E8"
900000,"16128035","20868991","2.59302621E8"
900000,"16143180","20837732","2.99387745E8"
900000,"16154695","20874218","2.76793513E8"
900000,"16118911","20818584","2.71063453E8"
900000,"16210516","20449655","3.01378045E8"
900000,"16197618","20460282","3.07948028E8"
900000,"16149227","20746963","3.01125874E8"
900000,"16084860","21178777","2.72052923E8"
900000,"16127285","21085732","2.71666955E8"
900000,"16141165","20829646","2.64761796E8"
900000,"16204028","20458593","2.63482387E8"
900000,"16210156","20535406","2.90578084E8"
900000,"16193958","20547454","3.00582902E8"
900000,"16132122","21155104","2.6347581E8"
900000,"16153757","21075612","2.77360484E8"
